,facility_id_API,facility_name_num,facility_type,field_name_num,location,operator_name_num,related_facilities,status
11,05-001-09936,Anderson                           18-3-9HC       ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX1/16/2016 
12,05-001-09937,Anderson                           19-1-8HC       ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX1/16/2016 
13,05-001-09938,Anderson                           18-3-10HN      ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX1/16/2016 
14,05-001-09939,Anderson                           18-3-8HN       ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX1/16/2016 
15,05-001-09940,Anderson                           18-3-12HN      ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX1/16/2016 
16,05-001-09942,Anderson                           19-1-11HN      ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX1/16/2016 
17,05-001-09943,Anderson                           19-1-9HN       ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX1/16/2016 
18,05-001-09944,Anderson                           19-1-12HC      ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   18 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX2/18/2016 
19,05-001-10083,Brighton Lakes                     20-17-1NCH     ,WELL,WATTENBERG                    90750,ADAMS                               001SESW   20 1S    66W     6 ,PETROSHARE CORPORATION                            10454, ,XX8/5/2017 
20,05-001-10084,Brighton Lakes                     20-17-2CDH     ,WELL,WATTENBERG                    90750,ADAMS                               001SESW   20 1S    66W     6 ,PETROSHARE CORPORATION                            10454, ,XX8/5/2017 
21,05-001-10085,Brighton Lakes                     20-17-2NBH     ,WELL,WATTENBERG                    90750,ADAMS                               001SESW   20 1S    66W     6 ,PETROSHARE CORPORATION                            10454, ,XX8/5/2017 
22,05-001-10086,Brighton Lakes                     20-17-1NBH     ,WELL,WATTENBERG                    90750,ADAMS                               001SESW   20 1S    66W     6 ,PETROSHARE CORPORATION                            10454, ,XX8/5/2017 
23,05-001-10087,Brighton Lakes                     20-17-1NAH     ,WELL,WATTENBERG                    90750,ADAMS                               001SESW   20 1S    66W     6 ,PETROSHARE CORPORATION                            10454, ,XX8/5/2017 
24,05-001-10088,Brighton Lakes                     20-17-3NBH     ,WELL,WATTENBERG                    90750,ADAMS                               001SESW   20 1S    66W     6 ,PETROSHARE CORPORATION                            10454, ,XX8/5/2017 
25,05-001-10089,Brighton Lakes                     20-17-2NCH     ,WELL,WATTENBERG                    90750,ADAMS                               001SESW   20 1S    66W     6 ,PETROSHARE CORPORATION                            10454, ,XX8/5/2017 
26,05-001-10074,Brighton Lakes                     3031-1-4HC     ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
27,05-001-10075,Brighton Lakes                     3031-1-6HN     ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
28,05-001-10076,Brighton Lakes                     3031-1-3HN     ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
29,05-001-10077,Brighton Lakes                     3031-1-10HC    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
30,05-001-10078,Brighton Lakes                     3031-1-5HN     ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
31,05-001-10079,Brighton Lakes                     3031-1-8HN     ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
32,05-001-10080,Brighton Lakes                     3031-1-9HN     ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
33,05-001-10081,Brighton Lakes                     3031-1-7HC     ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX7/31/2017 
34,05-001-10082,Brighton Lakes                     3031-1-11HN    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX8/4/2017 
35,05-001-10065,Brighton Lakes                     2017-3-17HC    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
36,05-001-10066,Brighton Lakes                     2017-3-23HC    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
37,05-001-10067,Brighton Lakes                     2017-3-18HN    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
38,05-001-10068,Brighton Lakes                     2017-3-16HN    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
39,05-001-10069,Brighton Lakes                     2017-3-19HN    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
40,05-001-10070,Brighton Lakes                     2017-3-21HN    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
41,05-001-10071,Brighton Lakes                     2017-3-20HC    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
42,05-001-10072,Brighton Lakes                     2017-3-15HN    ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   20 1S    66W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX6/2/2017 
43,05-001-09806,Rock Family LE                     13-3HC         ,WELL,WATTENBERG                    90750,ADAMS                               001SENW   24 1S    66W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX5/2/2016 
44,05-001-09807,Rock Family LE                     13-4HC         ,WELL,WATTENBERG                    90750,ADAMS                               001SENW   24 1S    66W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX5/2/2016 
45,05-001-09808,Rock Family LE                     13-29HN        ,WELL,WATTENBERG                    90750,ADAMS                               001SENW   24 1S    66W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX5/2/2016 
46,05-001-09809,Rock Family LE                     13-021HN       ,WELL,WATTENBERG                    90750,ADAMS                               001SENW   24 1S    66W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX5/3/2016 
47,05-001-09810,Rock Family LE                     13-3HN         ,WELL,WATTENBERG                    90750,ADAMS                               001SENW   24 1S    66W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX5/2/2016 
48,05-001-09811,Rock Family LE                     13-28HN-1      ,WELL,WATTENBERG                    90750,ADAMS                               001SENW   24 1S    66W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX5/2/2016 
49,05-001-09812,Rock Family LE                     13-4HN         ,WELL,WATTENBERG                    90750,ADAMS                               001SENW   24 1S    66W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX5/3/2016 
50,05-001-10009,ALMA 1S-66-2524                    3CDH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
51,05-001-10010,ALMA 1S-66-25                      2NH            ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
52,05-001-10011,ALMA 1S-66-2524                    4NH            ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
53,05-001-10012,ALMA 1S-66-25                      1NH            ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
54,05-001-10013,ALMA 1S-66-2524                    5NH            ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
55,05-001-10014,ALMA 1S-66-2524                    6NH            ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
56,05-001-10015,ALMA 1S-66-2524                    10CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
57,05-001-10016,ALMA 1S-66-2524                    17CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
58,05-001-10017,ALMA 1S-66-2524                    15NH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
59,05-001-10018,ALMA 1S-66-2524                    7CDH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
60,05-001-10019,ALMA 1S-66-2524                    14CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
61,05-001-10020,ALMA 1S-66-2524                    19NH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
62,05-001-10021,ALMA 1S-66-2524                    12NH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
63,05-001-10022,ALMA 1S-66-2524                    9NH            ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
64,05-001-10023,ALMA 1S-66-2524                    18NH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
65,05-001-10024,ALMA 1S-66-2524                    11NH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
66,05-001-10025,ALMA 1S-66-2524                    13NH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
67,05-001-10026,ALMA 1S-66-2524                    8NH            ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
68,05-001-10027,ALMA 1S-66-2524                    20CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
69,05-001-10028,ALMA 1S-66-2524                    16NH           ,WELL,WATTENBERG                    90750,ADAMS                               001SWSE   25 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2017 
70,05-001-10029,PC SOUTH 1S-66-2928                13CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
71,05-001-10030,PC SOUTH 1S-66-2928                18NH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
72,05-001-10031,PC NORTH 1S-66-2928                4CDH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
73,05-001-10032,PC SOUTH 1S-66-2928                12NH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
74,05-001-10033,PC NORTH 1S-66-2928                3NH            ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
75,05-001-10034,PC SOUTH 1S-66-2928                17NH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
76,05-001-10035,PC NORTH 1S-66-2928                10CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
77,05-001-10036,PC NORTH 1S-66-2928                11NH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
78,05-001-10037,PC NORTH 1S-66-2928                6NH            ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
79,05-001-10038,PC SOUTH 1S-66-2928                15NH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
80,05-001-10039,PC SOUTH 1S-66-2928                20NH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
81,05-001-10040,PC NORTH 1S-66-2928                2NH            ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
82,05-001-10041,PC NORTH 1S-66-2928                7CDH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
83,05-001-10042,PC SOUTH 1S-66-2928                14NH           ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
84,05-001-10043,PC NORTH 1S-66-2928                9NH            ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
85,05-001-10044,PC SOUTH 1S-66-2928                19CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
86,05-001-10045,PC NORTH 1S-66-2928                5NH            ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
87,05-001-10046,PC NORTH 1S-66-2928                8NH            ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
88,05-001-10047,PC SOUTH 1S-66-2928                16CDH          ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   29 1S    66W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/22/2017 
89,05-001-09791,State of CO                        1-66-36-3340CDH,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
90,05-001-09792,State of CO                        1-66-36-4956CH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
91,05-001-09793,State of CO                        1-66-36-3340BH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
92,05-001-09794,State of CO                        1-66-36-4841BH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
93,05-001-09795,State of CO                        1-66-36-6457CH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
94,05-001-09796,State of CO                        1-66-36-6457BH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
95,05-001-09797,State of CO                        1-66-36-4956BH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
96,05-001-09798,State of CO                        1-66-36-3340CH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
97,05-001-09799,State of CO                        1-66-36-4841CH ,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
98,05-001-09800,State of CO                        1-66-36-4956CDH,WELL,WATTENBERG                    90750,ADAMS                               001SWSW   36 1S    66W     6 ,HRM RESOURCES II LLC                              10548, ,XX11/11/2015 
99,05-001-09956,Seltzer                            #7             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
100,05-001-09957,Seltzer                            #6             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
101,05-001-09958,Seltzer                            #3             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
102,05-001-09959,Seltzer                            #2             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
103,05-001-09960,Seltzer                            #10            ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
104,05-001-09961,Seltzer                            #9             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
105,05-001-09962,Seltzer                            #11            ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
106,05-001-09963,Seltzer                            #12            ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
107,05-001-09964,Seltzer                            #1             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
108,05-001-09965,Seltzer                            #8             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
109,05-001-09966,Seltzer                            #5             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
110,05-001-09967,Seltzer                            #4             ,WELL,WATTENBERG                    90750,ADAMS                               001NWNE   4  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/22/2016 
111,05-001-09945,Rio-LA                             6F-314         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC                            10636, ,XX5/31/2016 
112,05-001-09946,Rio-LA                             6E-234         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC                            10636, ,XX5/31/2016 
113,05-001-09947,Rio-LA                             6F-434         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC                            10636, ,XX5/31/2016 
114,05-001-09948,Rio-LA                             6F-334         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC                            10636, ,XX5/31/2016 
115,05-001-09949,Rio-LA                             6E-304         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC                            10636, ,XX5/31/2016 
116,05-001-09950,Rio-LA                             6F-414         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC                            10636, ,XX5/31/2016 
117,05-001-09951,Rio-LA                             6F-204         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC                            10636, ,XX5/31/2016 
118,05-001-09914,Corcilius                          6E-323         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
119,05-001-09915,Corcilius                          6M-343         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
120,05-001-09916,Corcilius                          6E-203         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
121,05-001-09917,Corcilius                          6J-303         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
122,05-001-09918,Corcilius                          6J-443         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
123,05-001-09919,Corcilius                          6E-223         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
124,05-001-09920,Corcilius                          6J-203         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
125,05-001-09921,Corcilius                          6M-243         ,WELL,WATTENBERG                    90750,ADAMS                               001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION                            10454, ,XX12/10/2015 
126,05-001-09984,Ocho LD                            17-372HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
127,05-001-09985,Ocho LD                            17-374HC       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
128,05-001-09986,Ocho LD                            17-372HC       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
129,05-001-09987,Ocho LD                            17-370HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
130,05-001-09988,Ocho LD                            17-378HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
131,05-001-09989,Ocho LD                            17-377HC       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
132,05-001-09990,Ocho LD                            17-373HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
133,05-001-09991,Ocho LD                            17-377HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
134,05-001-09992,Ocho LD                            17-375HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
135,05-001-09995,Ocho LD                            17-362HC       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
136,05-001-09997,Ocho LD                            17-368HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
137,05-001-09998,Ocho LD                            17-369HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
138,05-001-09999,Ocho LD                            17-364HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
139,05-001-10000,Ocho LD                            17-369HC       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
140,05-001-10002,Ocho LD                            17-363HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/9/2017 
141,05-001-10006,Ocho LD                            17-374HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX2/25/2017 
142,05-001-09922,Ward Riverdale                     15-2-9HC       ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX12/13/2015 
143,05-001-09923,Ward Riverdale                     14-4-10HC      ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX12/13/2015 
144,05-001-09924,Ward Riverdale                     15-2-8HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX12/13/2015 
145,05-001-09925,Ward Riverdale                     14-4-9HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX12/13/2015 
146,05-001-09927,Ward Riverdale                     14-4-7HN       ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX12/13/2015 
147,05-001-09928,Ward Riverdale                     15-2-7HC       ,WELL,WATTENBERG                    90750,ADAMS                               001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION                        10359, ,XX12/13/2015 
