,Unnamed: 0,facility_id_API,facility_type,location,related_facilities,status,facility_name,facility_num,field_name,field_num,county,coord,operator_name,operator_num
111,111,05-001-09945,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2016-05-31,Rio-LA,6F-314,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC,10636
112,112,05-001-09946,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2016-05-31,Rio-LA,6E-234,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC,10636
113,113,05-001-09947,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2016-05-31,Rio-LA,6F-434,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC,10636
114,114,05-001-09948,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2016-05-31,Rio-LA,6F-334,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC,10636
115,115,05-001-09949,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2016-05-31,Rio-LA,6E-304,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC,10636
116,116,05-001-09950,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2016-05-31,Rio-LA,6F-414,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC,10636
117,117,05-001-09951,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2016-05-31,Rio-LA,6F-204,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,RAISA II OPERATING LLC,10636
118,118,05-001-09914,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6E-323,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
119,119,05-001-09915,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6M-343,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
120,120,05-001-09916,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6E-203,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
121,121,05-001-09917,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6J-303,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
122,122,05-001-09918,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6J-443,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
123,123,05-001-09919,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6E-223,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
124,124,05-001-09920,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6J-203,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
125,125,05-001-09921,WELL,ADAMS                               001NWNW   6  1S    67W     6 , ,2015-12-10,Corcilius,6M-243,WATTENBERG,90750,ADAMS,                           001NWNW   6  1S    67W     6 ,PETROSHARE CORPORATION,10454
126,126,05-001-09984,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-372HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
127,127,05-001-09985,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-374HC,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
128,128,05-001-09986,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-372HC,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
129,129,05-001-09987,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-370HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
130,130,05-001-09988,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-378HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
131,131,05-001-09989,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-377HC,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
132,132,05-001-09990,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-373HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
133,133,05-001-09991,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-377HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
134,134,05-001-09992,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-375HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
135,135,05-001-09995,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-362HC,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
136,136,05-001-09997,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-368HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
137,137,05-001-09998,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-369HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
138,138,05-001-09999,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-364HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
139,139,05-001-10000,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-369HC,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
140,140,05-001-10002,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-09,Ocho LD,17-363HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
141,141,05-001-10006,WELL,ADAMS                               001NENW   8  1S    67W     6 , ,2017-02-25,Ocho LD,17-374HN,WATTENBERG,90750,ADAMS,                           001NENW   8  1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
142,142,05-001-09922,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,15-2-9HC,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
143,143,05-001-09923,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,14-4-10HC,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
144,144,05-001-09924,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,15-2-8HN,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
145,145,05-001-09925,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,14-4-9HN,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
146,146,05-001-09927,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,14-4-7HN,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
147,147,05-001-09928,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,15-2-7HC,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
148,148,05-001-09929,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,14-4-8HC,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
149,149,05-001-09930,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,15-2-12HN,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
150,150,05-001-09931,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-12-13,Ward Riverdale,15-2-10HN,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
151,151,05-001-09846,WELL,ADAMS                               001NWSW   14 1S    67W     6 , ,2015-05-01,Ward Riverdale,14-4-11HN,WATTENBERG,90750,ADAMS,                           001NWSW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
152,152,05-001-09852,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2015-08-05,Todd Creek Farms,15-2-6HN,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
153,153,05-001-09853,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2015-08-05,Todd Creek Farms,15-2-5HC,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
154,154,05-001-09854,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2015-08-05,Todd Creek Farms,15-2-3HC,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
155,155,05-001-09855,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2015-08-05,Todd Creek Farms,15-2-2HN,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
156,156,05-001-09856,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2015-08-05,Todd Creek Farms,15-2-4HN,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
157,157,05-001-09833,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2016-12-20,Todd Creek Farms,14-4-2HN,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
158,158,05-001-09834,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2016-12-20,Todd Creek Farms,14-4-5HC,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
159,159,05-001-09835,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2016-12-20,Todd Creek Farms,14-4-3HC,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
160,160,05-001-09836,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2016-12-20,Todd Creek Farms,14-4-4HN,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
161,161,05-001-09837,WELL,ADAMS                               001SWNW   14 1S    67W     6 , ,2016-12-20,Todd Creek Farms,14-4-6HN,WATTENBERG,90750,ADAMS,                           001SWNW   14 1S    67W     6 ,WARD PETROLEUM CORPORATION,10359
162,162,05-001-09870,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-374HC,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
163,163,05-001-09871,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-378HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
164,164,05-001-09872,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-379HC,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
165,165,05-001-09873,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-369HC,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
166,166,05-001-09874,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-377HC,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
167,167,05-001-09875,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-377HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
168,168,05-001-09876,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-379HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
169,169,05-001-09877,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-380HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
170,170,05-001-09878,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-373HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
171,171,05-001-09879,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-368HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
172,172,05-001-09880,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-374HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
173,173,05-001-09881,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-369HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
174,174,05-001-09882,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-372HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
175,175,05-001-09883,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-372HC,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
176,176,05-001-09884,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-09-30,Kortum LD,21-376HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
177,177,05-001-09885,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-10-12,Kortum LD,21-367HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
178,178,05-001-09886,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-10-12,Kortum LD,21-367HC,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
179,179,05-001-09890,WELL,ADAMS                               001NWNE   21 1S    67W     6 , ,2015-11-01,Kortum LD,21-363HN,WATTENBERG,90750,ADAMS,                           001NWNE   21 1S    67W     6 ,GREAT WESTERN OPERATING COMPANY LLC,10110
